,restaurant_id,restaurant_name,restaurant_cuisine,restaurant_review_rating,restaurant_review_text
64,16777384,Shake Shack,"American, Burger",3.0,We stumbled across the Shake Shack and just loved the look of it with the lights in the trees and the outside tables. Yes we queued but not ...
65,16777384,Shake Shack,"American, Burger",5.0,✅The place is large and nice 🔝The double shake burger is really good and so tasty. And of course special fries with cheddar cheese sauc...
66,16777384,Shake Shack,"American, Burger",5.0,Shack stacker plus bacon cheese fries and 50-50. Perfect combo for the hungry. You will always leave here full. The only problem is the seat...
67,16777384,Shake Shack,"American, Burger",4.5,Local informal e com bom ambiente. Pode deliciar-se com várias opções de hambúrgueres e milkshakes.  As batatas são muito boas també...
68,16777384,Shake Shack,"American, Burger",5.0,Great burgers. We came here and we froze but it was worth it!   I loved every minute of it. Been to a few burger places in my time. The only...
69,16777384,Shake Shack,"American, Burger",3.0,We stumbled across the Shake Shack and just loved the look of it with the lights in the trees and the outside tables. Yes we queued but not ...
70,16777384,Shake Shack,"American, Burger",5.0,✅The place is large and nice 🔝The double shake burger is really good and so tasty. And of course special fries with cheddar cheese sauc...
71,16777384,Shake Shack,"American, Burger",5.0,Shack stacker plus bacon cheese fries and 50-50. Perfect combo for the hungry. You will always leave here full. The only problem is the seat...
72,16777384,Shake Shack,"American, Burger",4.5,Local informal e com bom ambiente. Pode deliciar-se com várias opções de hambúrgueres e milkshakes.  As batatas são muito boas també...
73,16777384,Shake Shack,"American, Burger",5.0,Great burgers. We came here and we froze but it was worth it!   I loved every minute of it. Been to a few burger places in my time. The only...
74,16777384,Shake Shack,"American, Burger",3.0,We stumbled across the Shake Shack and just loved the look of it with the lights in the trees and the outside tables. Yes we queued but not ...
75,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
76,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
77,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
78,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
79,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
80,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
81,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
82,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
83,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
84,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
85,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
86,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
87,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
88,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
89,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
90,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
91,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
92,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
93,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
94,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
95,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
96,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
97,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
98,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
99,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
100,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
101,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
102,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
103,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
104,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
105,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
106,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
107,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
108,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
109,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
110,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
111,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
112,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
113,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
114,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
115,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
116,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
117,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
118,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
119,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
120,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
121,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
122,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
123,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
124,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
125,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
126,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
127,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
128,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
129,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
130,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
131,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
132,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
133,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
134,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
135,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
136,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
137,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
138,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
139,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
140,16767139,Gramercy Tavern,American,4.0,I have to say that this place really lived up to the hype I read about online when I searched for places to eat in the city. I noticed that ...
141,16767139,Gramercy Tavern,American,5.0,"It has been quite some time since my first visit to Gramercy Tavern, but I still regard it as one of the most memorable, standout dining exp..."
142,16767139,Gramercy Tavern,American,5.0,I have to be honest I was fooled on this one. My friends invited me out knowing I didn't know much about NYC food and they told me to meet t...
143,16767139,Gramercy Tavern,American,5.0,"It was a great dinner when enjoying at Gramercy restaurant, we were quite attentive by the restaurant staff, they helped me find my favorite..."
144,16767139,Gramercy Tavern,American,3.0,I had read so many reviews on this place that I decided to try it. Wow is all I can say! Food was exactly as described but to top it off the...
145,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
146,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
147,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
148,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
149,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
150,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
151,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
152,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
153,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
154,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
155,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
156,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
157,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
158,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
159,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
160,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
161,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
162,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
163,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
164,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
165,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
166,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
167,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
168,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
169,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
170,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
171,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
172,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
173,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
174,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
175,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
176,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
177,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
178,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
179,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
180,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
181,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
182,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
183,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
184,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
185,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
186,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
187,16785398,Shake Shack,"American, Burger",5.0,"Excelente hamburgueria. Espaço agradável, menu reduzido mas suficiente e não engana, servem na perfeição. Difícil arra jar mesa para s..."
188,16785398,Shake Shack,"American, Burger",4.0,The Double Stack is the best!  The line on this outlet is always long since its near the touristy spots and theater row.  Ambiance is fast...
189,16785398,Shake Shack,"American, Burger",4.0,"I remember trying Shake Shack five years ago on a trip, but I couldn't remember if it lived up to expectations or not. Time to renew my memo..."
190,16785398,Shake Shack,"American, Burger",5.0,"You are going to queue.  Do not let that deter you.  It is worth the wait.  Then, you will have trouble finding a seat.  Don't let that ..."
191,16785398,Shake Shack,"American, Burger",4.5,"One of the best burger experience I have ever had. Queuing here at the outside of the shop at cold wintry New york night. But, it was all wo..."
